city,city_ibge_code,date,epidemiological_week,estimated_population,estimated_population_2019,is_last,is_repeated,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,order_for_place,place_type,state,new_confirmed,new_deaths
Itamarandiba,3132503.0,2021-06-18,202124,34936.0,34735.0,True,False,1351,3867.0712200000003,2021-06-18,0.0133,18,362,city,MG,9,0
Guaiçara,3517208.0,2021-08-11,202132,12294.0,12168.0,True,False,1351,10989.10037,2021-08-11,0.0185,25,460,city,SP,3,0
Serra Negra do Norte,2413409.0,2021-08-09,202132,8092.0,8078.0,True,False,1351,16695.50173,2021-08-09,0.0126,17,475,city,RN,0,0
Paraisópolis,3147303.0,2021-06-18,202124,21221.0,21083.0,True,False,1351,6366.33523,2021-06-18,0.0326,44,440,city,MG,19,1
Canto do Buriti,2202307.0,2021-08-11,202132,21258.0,21187.0,True,False,1350,6350.55038,2021-08-11,0.0341,46,474,city,PI,2,0
São Luís do Curu,2312601.0,2021-08-09,202132,13044.0,13000.0,True,False,1350,10349.58602,2021-08-09,0.0289,39,487,city,CE,1,0
Garruchos,4308656.0,2021-08-09,202132,2886.0,2924.0,True,False,135,4677.75468,2021-08-09,0.037,5,323,city,RS,0,0
Feliz Deserto,2702702.0,2021-07-02,202126,4779.0,4754.0,True,False,135,2824.85876,2021-07-02,0.037,5,409,city,AL,0,0
Miraíma,2308377.0,2021-08-09,202132,13894.0,13818.0,True,False,1349,9709.227,2021-08-09,0.0141,19,471,city,CE,7,0
Remígio,2512705.0,2021-08-08,202132,19798.0,19621.0,True,False,1348,6808.7685599999995,2021-08-08,0.0185,25,461,city,PB,9,0
Buerarema,2904704.0,2021-07-29,202130,18306.0,18349.0,True,False,1348,7363.70589,2021-07-29,0.0326,44,470,city,BA,-1,0
Irituia,1503507.0,2021-08-07,202131,32595.0,32550.0,True,False,1347,4132.5356600000005,2021-08-07,0.0148,20,469,city,PA,0,0
Vera,5108501.0,2021-08-11,202132,11402.0,11309.0,True,False,1345,11796.176109999999,2021-08-11,0.023,31,444,city,MT,0,0
Pocinhos,2512002.0,2021-08-08,202132,18708.0,18564.0,True,False,1345,7189.43767,2021-08-08,0.0156,21,459,city,PB,5,0
Campo Erê,4203501.0,2021-08-10,202132,8418.0,8526.0,True,False,1344,15965.7876,2021-08-10,0.0149,20,463,city,SC,3,0
Balneário Gaivota,4202073.0,2021-08-10,202132,11260.0,10979.0,True,False,1343,11927.17584,2021-08-10,0.0283,38,494,city,SC,0,0
Araripe,2301307.0,2021-08-09,202132,21654.0,21600.0,True,False,1343,6202.08737,2021-08-09,0.0149,20,478,city,CE,2,0
Campo Alegre,4203303.0,2021-08-10,202132,11981.0,11978.0,True,False,1342,11201.06836,2021-08-10,0.0298,40,463,city,SC,0,0
Bocaina,3506805.0,2021-08-11,202132,12452.0,12329.0,True,False,1342,10777.38516,2021-08-11,0.0261,35,471,city,SP,1,0
Altinho,2600807.0,2021-08-11,202132,22984.0,22972.0,True,False,1342,5838.84441,2021-08-11,0.0209,28,480,city,PE,0,0
Monte Carlo,4211058.0,2021-08-10,202132,9906.0,9866.0,True,False,1342,13547.34504,2021-08-10,0.0313,42,445,city,SC,2,0
Barracão,4102604.0,2021-08-12,202132,10312.0,10275.0,True,False,1342,13013.96431,2021-08-12,0.0261,35,476,city,PR,0,0
Jerônimo Monteiro,3203106.0,2021-08-11,202132,12265.0,12192.0,True,False,1341,10933.55075,2021-08-11,0.0291,39,485,city,ES,10,0
Itaporanga,3522802.0,2021-08-11,202132,15173.0,15149.0,True,False,1340,8831.47697,2021-08-11,0.0373,50,447,city,SP,0,0
Veríssimo,3171105.0,2021-06-18,202124,4045.0,3999.0,True,False,134,3312.73177,2021-06-18,0.0522,7,357,city,MG,0,0
Paulista,2510907.0,2021-08-08,202132,12379.0,12347.0,True,False,1339,10816.70571,2021-08-08,0.0082,11,448,city,PB,0,0
Terra Santa,1507979.0,2021-08-07,202131,18917.0,18769.0,True,False,1339,7078.28937,2021-08-07,0.0396,53,463,city,PA,0,0
Curiúva,4107009.0,2021-08-12,202132,15196.0,15101.0,True,False,1339,8811.52935,2021-08-12,0.0202,27,437,city,PR,1,0
Ibotirama,2913200.0,2021-07-29,202130,27003.0,26927.0,True,False,1339,4958.70829,2021-07-29,0.0344,46,480,city,BA,17,1
Capoeiras,2603801.0,2021-08-11,202132,20048.0,20048.0,True,False,1338,6673.98244,2021-08-11,0.0202,27,490,city,PE,0,0
Pedra Azul,3148707.0,2021-06-18,202124,24329.0,24324.0,True,False,1338,5499.60952,2021-06-18,0.0247,33,402,city,MG,6,0
Guaraci,3517901.0,2021-08-11,202132,11287.0,11188.0,True,False,1337,11845.48596,2021-08-11,0.0172,23,455,city,SP,0,0
Itanhém,2916005.0,2021-07-29,202130,19316.0,19405.0,True,False,1337,6921.72292,2021-07-29,0.0292,39,433,city,BA,4,0
Ponte Serrada,4213401.0,2021-08-10,202132,11634.0,11593.0,True,False,1337,11492.1781,2021-08-10,0.0352,47,472,city,SC,3,0
Urânia,3555802.0,2021-08-11,202132,9120.0,9114.0,True,False,1337,14660.08772,2021-08-11,0.0269,36,445,city,SP,8,0
Condeúba,2908705.0,2021-07-29,202130,17178.0,17247.0,True,False,1335,7771.56829,2021-07-29,0.0202,27,437,city,BA,19,1
São Vicente Férrer,2613800.0,2021-08-11,202132,18085.0,18018.0,True,False,1335,7381.808129999999,2021-08-11,0.0247,33,482,city,PE,0,0
Vicentinópolis,5222054.0,2021-08-08,202132,8873.0,8743.0,True,False,1334,15034.373940000001,2021-08-08,0.0172,23,425,city,GO,1,0
Carinhanha,2907103.0,2021-07-29,202130,29070.0,29018.0,True,False,1334,4588.92329,2021-07-29,0.0202,27,420,city,BA,12,0
Itariri,3523305.0,2021-08-11,202132,17598.0,17436.0,True,False,1333,7574.7244,2021-08-11,0.0308,41,476,city,SP,0,0
Espinosa,3124302.0,2021-06-18,202124,31610.0,31617.0,True,False,1333,4217.0199299999995,2021-06-18,0.0248,33,433,city,MG,2,0
Cubatão,3513504.0,2021-08-11,202132,131626.0,130705.0,True,False,13303,10106.66586,2021-08-11,0.0347,461,489,city,SP,34,0
Arapongas,4101507.0,2021-08-12,202132,124810.0,123027.0,True,False,13300,10656.19742,2021-08-12,0.0423,562,499,city,PR,12,0
Jaci,3524501.0,2021-08-11,202132,7196.0,7067.0,True,False,1330,18482.49027,2021-08-11,0.0195,26,490,city,SP,0,2
Paripiranga,2923803.0,2021-07-29,202130,29058.0,28989.0,True,False,1330,4577.05279,2021-07-29,0.0233,31,427,city,BA,23,0
Tenório,2516755.0,2021-08-08,202132,3081.0,3058.0,True,False,133,4316.78027,2021-08-08,0.015,2,441,city,PB,0,0
Camboriú,4203204.0,2021-08-10,202132,85105.0,82989.0,True,False,13299,15626.578930000001,2021-08-10,0.0124,165,504,city,SC,26,0
Buriti dos Lopes,2202000.0,2021-08-11,202132,19807.0,19781.0,True,False,1328,6704.70036,2021-08-11,0.0256,34,473,city,PI,0,0
São Mateus,3204906.0,2021-08-11,202132,132642.0,130611.0,True,False,13275,10008.14222,2021-08-11,0.0207,275,501,city,ES,31,1
Ouroeste,3534757.0,2021-08-11,202132,10539.0,10361.0,True,False,1326,12581.83888,2021-08-11,0.0196,26,454,city,SP,0,0
Formosa da Serra Negra,2104099.0,2021-08-08,202132,19258.0,19089.0,True,False,1326,6885.4502,2021-08-08,0.006,8,453,city,MA,0,0
Santana do Cariri,2312106.0,2021-08-09,202132,17712.0,17700.0,True,False,1324,7475.15808,2021-08-09,0.0219,29,459,city,CE,4,1
Orindiúva,3534203.0,2021-08-11,202132,7194.0,7066.0,True,False,1324,18404.22574,2021-08-11,0.0136,18,406,city,SP,3,0
Eldorado,5003751.0,2021-08-08,202132,12400.0,12353.0,True,False,1321,10653.22581,2021-08-08,0.0348,46,412,city,MS,0,0
Passagem Franca,2107902.0,2021-08-08,202132,19137.0,19019.0,True,False,1321,6902.858340000001,2021-08-08,0.0227,30,442,city,MA,0,0
Damianópolis,5206701.0,2021-08-08,202132,3306.0,3311.0,True,False,132,3992.74047,2021-08-08,0.0379,5,373,city,GO,0,0
Dona Francisca,4306700.0,2021-08-09,202132,2999.0,3041.0,True,False,132,4401.46716,2021-08-09,0.053,7,399,city,RS,0,0
Salto,3545209.0,2021-08-11,202132,119736.0,118663.0,True,False,13198,11022.58302,2021-08-11,0.0299,395,492,city,SP,54,12
São João do Rio do Peixe,2500700.0,2021-08-08,202132,18026.0,18034.0,True,False,1319,7317.208479999999,2021-08-08,0.0243,32,482,city,PB,1,0
Pilar,2511509.0,2021-08-08,202132,11977.0,11917.0,True,False,1318,11004.42515,2021-08-08,0.0228,30,465,city,PB,4,0
Divinolândia,3513900.0,2021-08-11,202132,11086.0,11146.0,True,False,1317,11879.84846,2021-08-11,0.0364,48,461,city,SP,0,0
São João do Ivaí,4125001.0,2021-08-12,202132,10056.0,10219.0,True,False,1316,13086.7144,2021-08-12,0.0198,26,492,city,PR,0,0
Itabaiana,2802908.0,2021-08-11,202132,96142.0,95427.0,True,False,13132,13658.962780000002,2021-08-11,0.0196,257,495,city,SE,11,0
Frei Miguelinho,2605806.0,2021-08-11,202132,15546.0,15457.0,True,False,1312,8439.469959999999,2021-08-11,0.0183,24,490,city,PE,0,0
Manoel Vitorino,2920403.0,2021-07-29,202130,13087.0,13240.0,True,False,1312,10025.21586,2021-07-29,0.0236,31,446,city,BA,2,0
Conselheiro Lafaiete,3118304.0,2021-06-18,202124,129606.0,128589.0,True,False,13119,10122.216559999999,2021-06-18,0.0188,247,428,city,MG,49,0
Barroquinha,2302057.0,2021-08-09,202132,15044.0,15017.0,True,False,1311,8714.43765,2021-08-09,0.0191,25,486,city,CE,-13,0
Itaboraí,3301900.0,2021-08-11,202132,242543.0,240592.0,True,False,13105,5403.165620000001,2021-08-11,0.0597,783,503,city,RJ,75,2
Sapiranga,4319901.0,2021-08-09,202132,80037.0,81734.0,True,False,13102,16369.928909999999,2021-08-09,0.0249,326,510,city,RS,18,1
Antas,2901601.0,2021-07-29,202130,19479.0,19291.0,True,False,1310,6725.191229999999,2021-07-29,0.0099,13,425,city,BA,-4,0
Itapecerica,3133501.0,2021-06-18,202124,21761.0,21762.0,True,False,1310,6019.94394,2021-06-18,0.0221,29,435,city,MG,10,0
São José dos Cordeiros,2514800.0,2021-08-08,202132,3618.0,3628.0,True,False,131,3620.78496,2021-08-08,0.0458,6,447,city,PB,0,0
Ipiranga,4110508.0,2021-08-12,202132,15251.0,15172.0,True,False,1309,8583.04373,2021-08-12,0.0222,29,413,city,PR,0,0
Piraquara,4119509.0,2021-08-12,202132,114970.0,113036.0,True,False,13070,11368.183,2021-08-12,0.0239,313,497,city,PR,23,1
Dormentes,2605152.0,2021-08-11,202132,19079.0,18908.0,True,False,1307,6850.46386,2021-08-11,0.0061,8,447,city,PE,4,0
Igreja Nova,2703205.0,2021-07-02,202126,24586.0,24499.0,True,False,1306,5311.96616,2021-07-02,0.0145,19,406,city,AL,7,0
Mairi,2920106.0,2021-07-29,202130,18602.0,18676.0,True,False,1304,7009.99892,2021-07-29,0.0107,14,435,city,BA,2,0
Santa Bárbara do Sul,4316709.0,2021-08-09,202132,7909.0,7994.0,True,False,1304,16487.545830000003,2021-08-09,0.0337,44,471,city,RS,0,0
Ubá,3169901.0,2021-06-18,202124,116797.0,115552.0,True,False,13034,11159.53321,2021-06-18,0.0217,283,439,city,MG,53,1
Cardoso Moreira,3301157.0,2021-08-11,202132,12821.0,12823.0,True,False,1303,10163.013809999999,2021-08-11,0.0107,14,461,city,RJ,1,0
Santo Antônio de Jesus,2928703.0,2021-07-29,202130,102380.0,101512.0,True,False,13025,12722.21137,2021-07-29,0.0128,167,454,city,BA,19,1
Pendências,2409902.0,2021-08-09,202132,15272.0,15129.0,True,False,1302,8525.40597,2021-08-09,0.0284,37,468,city,RN,0,0
Passo de Torres,4212254.0,2021-08-10,202132,9048.0,8823.0,True,False,1302,14389.920419999999,2021-08-10,0.02,26,464,city,SC,0,0
Baía da Traição,2501401.0,2021-08-08,202132,9096.0,8993.0,True,False,1302,14313.984169999998,2021-08-08,0.0092,12,459,city,PB,2,0
Cedral,3511300.0,2021-08-11,202132,9346.0,9237.0,True,False,1302,13931.093519999999,2021-08-11,0.0215,28,495,city,SP,9,0
Serra do Navio,1600055.0,2021-07-29,202130,5488.0,5397.0,True,False,1302,23724.4898,2021-07-29,0.0038,5,464,city,AP,6,0
Divino,3122009.0,2021-06-18,202124,19976.0,19931.0,True,False,1300,6507.80937,2021-06-18,0.0223,29,409,city,MG,4,0
Alto Alegre do Maranhão,2100436.0,2021-08-08,202132,27858.0,27053.0,True,False,1300,4666.52308,2021-08-08,0.0215,28,468,city,MA,0,0
Várzea,2517100.0,2021-08-08,202132,2841.0,2810.0,True,False,130,4575.85357,2021-08-08,0.0077,1,445,city,PB,0,0
Santa Inês,2513356.0,2021-08-08,202132,3593.0,3595.0,True,False,130,3618.1464,2021-08-08,0.0538,7,438,city,PB,0,0
Campo Grande,5002704.0,2021-08-08,202132,906092.0,895982.0,True,False,129806,14325.91834,2021-08-08,0.0293,3797,513,city,MS,577,6
Presidente Bernardes,3541208.0,2021-08-11,202132,13023.0,13106.0,True,False,1298,9966.98149,2021-08-11,0.03,39,460,city,SP,0,0
Astolfo Dutra,3104601.0,2021-06-18,202124,14270.0,14179.0,True,False,1297,9088.9979,2021-06-18,0.017,22,407,city,MG,0,0
Catende,2604205.0,2021-08-11,202132,43340.0,42892.0,True,False,1295,2988.00185,2021-08-11,0.0486,63,492,city,PE,1,0
Serranópolis,5220504.0,2021-08-08,202132,8642.0,8544.0,True,False,1295,14984.957190000001,2021-08-08,0.0093,12,441,city,GO,0,0
Marechal Thaumaturgo,1200351.0,2021-08-07,202131,19299.0,18867.0,True,False,1294,6705.01062,2021-08-07,0.0085,11,453,city,AC,0,0
Santa Isabel do Ivaí,4123709.0,2021-08-12,202132,8523.0,8562.0,True,False,1293,15170.71454,2021-08-12,0.0209,27,482,city,PR,8,0
Beneditinos,2201606.0,2021-08-11,202132,10473.0,10467.0,True,False,1293,12346.032659999999,2021-08-11,0.0294,38,465,city,PI,0,0
Magé,3302502.0,2021-08-11,202132,246433.0,245071.0,True,False,12918,5241.99275,2021-08-11,0.0453,585,497,city,RJ,58,1
Leme,3526704.0,2021-08-11,202132,104346.0,103391.0,True,False,12914,12376.13325,2021-08-11,0.0319,412,485,city,SP,46,0
Capela de Santana,4304689.0,2021-08-09,202132,12064.0,11940.0,True,False,1291,10701.25995,2021-08-09,0.017,22,438,city,RS,0,0
Bom Sucesso,4103206.0,2021-08-12,202132,7068.0,7032.0,True,False,1290,18251.27334,2021-08-12,0.0155,20,422,city,PR,0,0
Olho d'Água do Casado,2705804.0,2021-07-02,202126,9441.0,9373.0,True,False,129,1366.38068,2021-07-02,0.0388,5,410,city,AL,0,0
Inhacorá,4310413.0,2021-08-09,202132,2215.0,2226.0,True,False,129,5823.92777,2021-08-09,0.031,4,434,city,RS,0,0
Quartel Geral,3153707.0,2021-06-18,202124,3584.0,3563.0,True,False,129,3599.33036,2021-06-18,0.0155,2,357,city,MG,0,0
Ipiranga do Norte,5104526.0,2021-08-11,202132,7920.0,7667.0,True,False,1289,16275.252530000002,2021-08-11,0.0147,19,481,city,MT,4,0
Gavião Peixoto,3516853.0,2021-08-11,202132,4815.0,4789.0,True,False,1288,26749.74039,2021-08-11,0.0155,20,447,city,SP,1,0
Cristais,3120201.0,2021-06-18,202124,12931.0,12798.0,True,False,1288,9960.55989,2021-06-18,0.0186,24,363,city,MG,4,0
Paulo Lopes,4212304.0,2021-08-10,202132,7569.0,7494.0,True,False,1287,17003.567180000002,2021-08-10,0.0117,15,496,city,SC,0,0
Cruzeiro do Sul,4306205.0,2021-08-09,202132,12402.0,12348.0,True,False,1287,10377.35849,2021-08-09,0.0303,39,505,city,RS,0,0
Palmital,4117800.0,2021-08-12,202132,12960.0,13172.0,True,False,1286,9922.83951,2021-08-12,0.0257,33,414,city,PR,1,0
Parnamirim,2610400.0,2021-08-11,202132,22106.0,22010.0,True,False,1286,5817.42513,2021-08-11,0.0272,35,448,city,PE,1,0
Valparaíso de Goiás,5221858.0,2021-08-08,202132,172135.0,168468.0,True,False,12857,7469.1376,2021-08-08,0.0273,351,503,city,GO,1,1
Mamborê,4114005.0,2021-08-12,202132,13014.0,13132.0,True,False,1284,9866.29783,2021-08-12,0.0187,24,456,city,PR,3,0
Ilha Comprida,3520426.0,2021-08-11,202132,11362.0,11166.0,True,False,1283,11292.02605,2021-08-11,0.0335,43,493,city,SP,13,0
Delta,3121258.0,2021-06-18,202124,10768.0,10533.0,True,False,1282,11905.646359999999,2021-06-18,0.0179,23,387,city,MG,0,0
Serra Azul,3551405.0,2021-08-11,202132,14981.0,14662.0,True,False,1281,8550.83105,2021-08-11,0.0117,15,461,city,SP,0,0
Califórnia,4103503.0,2021-08-12,202132,8606.0,8570.0,True,False,1280,14873.344180000002,2021-08-12,0.0289,37,433,city,PR,1,0
Coronel José Dias,2202851.0,2021-08-11,202132,4685.0,4682.0,True,False,128,2732.1238,2021-08-11,0.0469,6,416,city,PI,0,0
Marmelópolis,3140407.0,2021-06-18,202124,2728.0,2755.0,True,False,128,4692.08211,2021-06-18,0.0156,2,357,city,MG,0,0
Presidente Nereu,4214102.0,2021-08-10,202132,2283.0,2287.0,True,False,128,5606.65791,2021-08-10,0.0312,4,391,city,SC,0,0
Porto Vera Cruz,4315073.0,2021-08-09,202132,1308.0,1360.0,True,False,128,9785.93272,2021-08-09,0.0391,5,354,city,RS,0,0
Pato Branco,4118501.0,2021-08-12,202132,83843.0,82881.0,True,False,12790,15254.70224,2021-08-12,0.0227,290,510,city,PR,39,0
Coronel Fabriciano,3119401.0,2021-06-18,202124,110290.0,109855.0,True,False,12785,11592.16611,2021-06-18,0.0239,306,459,city,MG,0,2
Santa Bárbara do Pará,1506351.0,2021-08-07,202131,21449.0,21079.0,True,False,1278,5958.31974,2021-08-07,0.0211,27,481,city,PA,0,0
Santa Bárbara,2927507.0,2021-07-29,202130,20883.0,20791.0,True,False,1277,6115.02179,2021-07-29,0.0164,21,458,city,BA,16,0
Ipubi,2607307.0,2021-08-11,202132,31187.0,30854.0,True,False,1277,4094.65482,2021-08-11,0.0501,64,499,city,PE,1,0
Arauá,2800407.0,2021-08-11,202132,9947.0,10056.0,True,False,1277,12838.04162,2021-08-11,0.0172,22,467,city,SE,2,0
Meleiro,4210803.0,2021-08-10,202132,7001.0,7015.0,True,False,1276,18225.96772,2021-08-10,0.0196,25,481,city,SC,0,0
Jataí,5211909.0,2021-08-08,202132,102065.0,100882.0,True,False,12755,12496.93823,2021-08-08,0.0297,379,509,city,GO,0,0
Macaparana,2609006.0,2021-08-11,202132,25472.0,25376.0,True,False,1275,5005.49623,2021-08-11,0.0267,34,492,city,PE,0,0
Barbosa Ferraz,4102505.0,2021-08-12,202132,11426.0,11568.0,True,False,1275,11158.76072,2021-08-12,0.0306,39,437,city,PR,1,0
Varginha,3170701.0,2021-06-18,202124,136602.0,135558.0,True,False,12748,9332.22061,2021-06-18,0.0195,249,441,city,MG,133,4
Viamão,4323002.0,2021-08-09,202132,256302.0,255224.0,True,False,12742,4971.47896,2021-08-09,0.0569,725,505,city,RS,17,0
Serra do Salitre,3166808.0,2021-06-18,202124,11668.0,11582.0,True,False,1274,10918.75214,2021-06-18,0.0275,35,447,city,MG,6,0
Aracaju,2800308.0,2021-08-11,202132,664908.0,657013.0,True,False,127114,19117.53205,2021-08-11,0.0188,2393,516,city,SE,230,0
Trombudo Central,4218608.0,2021-08-10,202132,7434.0,7360.0,True,False,1271,17097.12133,2021-08-10,0.0197,25,463,city,SC,2,0
Montividiu,5213756.0,2021-08-08,202132,13672.0,13396.0,True,False,1271,9296.37215,2021-08-08,0.0197,25,488,city,GO,0,0
Sarutaiá,3551207.0,2021-08-11,202132,3630.0,3638.0,True,False,127,3498.62259,2021-08-11,0.1496,19,463,city,SP,0,0
Cachoeirinha,1703826.0,2021-08-09,202132,2284.0,2275.0,True,False,127,5560.42032,2021-08-09,0.0157,2,449,city,TO,0,0
Flora Rica,3515806.0,2021-08-11,202132,1430.0,1464.0,True,False,127,8881.11888,2021-08-11,0.0472,6,415,city,SP,0,0
Borá,3507209.0,2021-08-11,202132,838.0,837.0,True,False,127,15155.13126,2021-08-11,0.0079,1,435,city,SP,0,0
Ituiutaba,3134202.0,2021-06-18,202124,105255.0,104671.0,True,False,12695,12061.18474,2021-06-18,0.0247,313,434,city,MG,62,0
Buritizeiro,3109402.0,2021-06-18,202124,28121.0,28056.0,True,False,1269,4512.6418,2021-06-18,0.0244,31,379,city,MG,22,0
Urupá,1101708.0,2021-07-24,202129,11272.0,11467.0,True,False,1268,11249.11285,2021-07-24,0.0252,32,458,city,RO,2,0
Cândido de Abreu,4104402.0,2021-08-12,202132,14809.0,15018.0,True,False,1268,8562.36073,2021-08-12,0.0134,17,429,city,PR,1,0
Nova Resende,3145109.0,2021-06-18,202124,16832.0,16723.0,True,False,1268,7533.26996,2021-06-18,0.0174,22,380,city,MG,13,0
Orobó,2609709.0,2021-08-11,202132,23935.0,23884.0,True,False,1266,5289.3252600000005,2021-08-11,0.0221,28,473,city,PE,0,0
Brasilândia,5002308.0,2021-08-08,202132,11853.0,11872.0,True,False,1266,10680.84029,2021-08-08,0.019,24,461,city,MS,1,0
Crateús,2304103.0,2021-08-09,202132,75159.0,75074.0,True,False,12651,16832.31549,2021-08-09,0.018,228,491,city,CE,36,-2
Ipaumirim,2305704.0,2021-08-09,202132,12485.0,12463.0,True,False,1264,10124.14898,2021-08-09,0.0158,20,475,city,CE,2,0
Casca,4304903.0,2021-08-09,202132,9051.0,9031.0,True,False,1263,13954.2592,2021-08-09,0.0166,21,452,city,RS,1,0
Alto Paraná,4100608.0,2021-08-12,202132,14859.0,14770.0,True,False,1262,8493.16912,2021-08-12,0.0206,26,482,city,PR,0,0
Riacho das Almas,2611705.0,2021-08-11,202132,20646.0,20546.0,True,False,1262,6112.564179999999,2021-08-11,0.0254,32,451,city,PE,0,0
Tenente Ananias,2414100.0,2021-08-09,202132,10855.0,10786.0,True,False,1262,11625.978809999999,2021-08-09,0.0174,22,492,city,RN,0,0
Kaloré,4113106.0,2021-08-12,202132,4047.0,4100.0,True,False,1261,31158.88312,2021-08-12,0.0206,26,456,city,PR,0,0
São Domingos,4216107.0,2021-08-10,202132,9434.0,9445.0,True,False,1261,13366.54653,2021-08-10,0.0167,21,493,city,SC,0,0
Cristais Paulista,3513207.0,2021-08-11,202132,8718.0,8631.0,True,False,1261,14464.326680000002,2021-08-11,0.0103,13,427,city,SP,7,0
Flórida Paulista,3516002.0,2021-08-11,202132,14790.0,14640.0,True,False,1260,8519.26978,2021-08-11,0.0262,33,461,city,SP,1,0
Piau,3150109.0,2021-06-18,202124,2733.0,2748.0,True,False,126,4610.31833,2021-06-18,0.0873,11,357,city,MG,0,0
Protásio Alves,4315172.0,2021-08-09,202132,1938.0,1947.0,True,False,126,6501.54799,2021-08-09,0.0476,6,432,city,RS,0,0
Ervália,3124005.0,2021-06-18,202124,18958.0,18895.0,True,False,1258,6635.7210700000005,2021-06-18,0.0207,26,396,city,MG,0,0
Batalha,2201507.0,2021-08-11,202132,26905.0,26857.0,True,False,1258,4675.71083,2021-08-11,0.027,34,465,city,PI,1,0
Mulungu,2309102.0,2021-08-09,202132,10941.0,10823.0,True,False,1257,11488.89498,2021-08-09,0.0151,19,482,city,CE,-1,0
Ilha de Itamaracá,2607604.0,2021-08-11,202132,26672.0,26258.0,True,False,1257,4712.80744,2021-08-11,0.0239,30,485,city,PE,1,0
São Luís do Quitunde,2708501.0,2021-07-02,202126,34692.0,34555.0,True,False,1257,3623.31373,2021-07-02,0.0199,25,421,city,AL,5,0
Aragoiânia,5201801.0,2021-08-08,202132,10496.0,10308.0,True,False,1256,11966.46341,2021-08-08,0.0183,23,481,city,GO,0,0
Terra Nova do Norte,5108055.0,2021-08-11,202132,9473.0,9667.0,True,False,1256,13258.73535,2021-08-11,0.0318,40,447,city,MT,0,0
Massaranduba,2509206.0,2021-08-08,202132,13998.0,13918.0,True,False,1256,8972.71039,2021-08-08,0.0215,27,460,city,PB,11,0
Inácio Martins,4110201.0,2021-08-12,202132,11121.0,11125.0,True,False,1256,11293.948390000001,2021-08-12,0.0143,18,465,city,PR,1,0
Franco da Rocha,3516408.0,2021-08-11,202132,156492.0,154489.0,True,False,12556,8023.413340000001,2021-08-11,0.03,377,499,city,SP,15,0
Fortaleza dos Nogueiras,2104107.0,2021-08-08,202132,12647.0,12631.0,True,False,1253,9907.48794,2021-08-08,0.0144,18,462,city,MA,0,0
Pacaembu,3534906.0,2021-08-11,202132,14263.0,14197.0,True,False,1253,8784.9681,2021-08-11,0.0239,30,461,city,SP,3,0
Água Doce,4200408.0,2021-08-10,202132,7152.0,7145.0,True,False,1252,17505.59284,2021-08-10,0.0144,18,465,city,SC,-6,0
Santa Maria da Boa Vista,2612604.0,2021-08-11,202132,42100.0,41931.0,True,False,1251,2971.49644,2021-08-11,0.0144,18,469,city,PE,0,0
Francisco Badaró,3126505.0,2021-06-18,202124,10321.0,10332.0,True,False,125,1211.12295,2021-06-18,0.024,3,392,city,MG,0,0
Pedra do Anta,3148806.0,2021-06-18,202124,3005.0,3052.0,True,False,125,4159.73378,2021-06-18,0.0,0,357,city,MG,0,0
Alpinópolis,3101904.0,2021-06-18,202124,19958.0,19853.0,True,False,1248,6253.131579999999,2021-06-18,0.0264,33,408,city,MG,5,0
Ascurra,4201703.0,2021-08-10,202132,7978.0,7934.0,True,False,1247,15630.483830000001,2021-08-10,0.0088,11,440,city,SC,5,0
Planalto,4119806.0,2021-08-12,202132,13431.0,13479.0,True,False,1246,9277.04564,2021-08-12,0.0152,19,440,city,PR,0,0
Água Azul do Norte,1500347.0,2021-08-07,202131,27615.0,27430.0,True,False,1246,4512.04056,2021-08-07,0.0136,17,465,city,PA,0,0
Coronel Domingos Soares,4106456.0,2021-08-12,202132,7518.0,7497.0,True,False,1246,16573.5568,2021-08-12,0.0144,18,443,city,PR,0,0
Palmeirópolis,1715754.0,2021-08-09,202132,7676.0,7659.0,True,False,1246,16232.412709999999,2021-08-09,0.0217,27,446,city,TO,2,0
Santa Luzia do Paruá,2110039.0,2021-08-08,202132,25371.0,25254.0,True,False,1245,4907.17749,2021-08-08,0.0104,13,462,city,MA,0,0
Felipe Guerra,2403707.0,2021-08-09,202132,5997.0,5985.0,True,False,1244,20743.70519,2021-08-09,0.0137,17,463,city,RN,-2,0
Ijuí,4310207.0,2021-08-09,202132,83764.0,83475.0,True,False,12434,14844.08576,2021-08-09,0.0197,245,467,city,RS,9,0
Ibicuí,2912301.0,2021-07-29,202130,16230.0,16198.0,True,False,1243,7658.6568099999995,2021-07-29,0.0209,26,421,city,BA,7,2
Rio Claro,3543907.0,2021-08-11,202132,208008.0,206424.0,True,False,12412,5967.07819,2021-08-11,0.0444,551,505,city,SP,18,0
Arroio do Tigre,4301206.0,2021-08-09,202132,13413.0,13373.0,True,False,1240,9244.76254,2021-08-09,0.0169,21,396,city,RS,0,0
São Sebastião do Rio Preto,3164803.0,2021-06-18,202124,1492.0,1506.0,True,False,124,8310.99196,2021-06-18,0.0161,2,399,city,MG,0,0
Frei Lagonegro,3126950.0,2021-06-18,202124,3487.0,3478.0,True,False,124,3556.0653899999998,2021-06-18,0.0242,3,357,city,MG,0,0
Santa Filomena,2209203.0,2021-08-11,202132,6254.0,6253.0,True,False,124,1982.73105,2021-08-11,0.0323,4,441,city,PI,2,0
