allocated_memory_MB,total_memory_MB,milliseconds
62.0,931.0,1629822004856
62.0,931.0,1629822004856
62.0,931.0,1629822004857
62.0,931.0,1629822004857
62.0,931.0,1629822004857
62.0,931.0,1629822004857
62.0,931.0,1629822004857
62.0,931.0,1629822004857
62.0,931.0,1629822004858
62.0,931.0,1629822004858
62.0,931.0,1629822004858
62.0,931.0,1629822004858
62.0,931.0,1629822004859
62.0,931.0,1629822004859
62.0,931.0,1629822004860
62.0,931.0,1629822004860
62.0,931.0,1629822004860
62.0,931.0,1629822004860
62.0,931.0,1629822004861
62.0,931.0,1629822004861
62.0,931.0,1629822004861
62.0,931.0,1629822004861
62.0,931.0,1629822004861
62.0,931.0,1629822004862
62.0,931.0,1629822004862
62.0,931.0,1629822004862
62.0,931.0,1629822004862
62.0,931.0,1629822004863
62.0,931.0,1629822004863
62.0,931.0,1629822004863
62.0,931.0,1629822004863
62.0,931.0,1629822004864
62.0,931.0,1629822004864
62.0,931.0,1629822004865
62.0,931.0,1629822004865
62.0,931.0,1629822004868
62.0,931.0,1629822004868
62.0,931.0,1629822004869
62.0,931.0,1629822004870
62.0,931.0,1629822004870
62.0,931.0,1629822004870
62.0,931.0,1629822004871
62.0,930.0,1629822004871
62.0,930.0,1629822004872
62.0,930.0,1629822004874
62.0,930.0,1629822004874
62.0,930.0,1629822004875
62.0,930.0,1629822004878
62.0,930.0,1629822004878
62.0,930.0,1629822004878
62.0,930.0,1629822004879
62.0,930.0,1629822004879
62.0,930.0,1629822004883
62.0,930.0,1629822004885
62.0,930.0,1629822004885
62.0,930.0,1629822004885
62.0,930.0,1629822004886
62.0,930.0,1629822004886
62.0,930.0,1629822004886
62.0,930.0,1629822004886
62.0,930.0,1629822004887
62.0,930.0,1629822004887
62.0,930.0,1629822004887
62.0,930.0,1629822004887
62.0,930.0,1629822004887
62.0,930.0,1629822004887
62.0,930.0,1629822004887
62.0,930.0,1629822004888
62.0,930.0,1629822004888
62.0,929.0,1629822004888
62.0,929.0,1629822004888
62.0,929.0,1629822004888
62.0,929.0,1629822004888
62.0,929.0,1629822004888
62.0,929.0,1629822004889
62.0,929.0,1629822004889
62.0,929.0,1629822004889
62.0,929.0,1629822004889
62.0,929.0,1629822004889
62.0,929.0,1629822004889
62.0,929.0,1629822004889
62.0,929.0,1629822004889
62.0,929.0,1629822004890
62.0,929.0,1629822004890
62.0,929.0,1629822004890
62.0,929.0,1629822004891
62.0,929.0,1629822004891
62.0,929.0,1629822004891
62.0,929.0,1629822004891
62.0,929.0,1629822004892
62.0,929.0,1629822004893
62.0,929.0,1629822004893
62.0,929.0,1629822004893
62.0,929.0,1629822004893
62.0,929.0,1629822004894
62.0,929.0,1629822004894
62.0,929.0,1629822004894
62.0,929.0,1629822004894
62.0,929.0,1629822004895
62.0,929.0,1629822004895
62.0,929.0,1629822004895
62.0,929.0,1629822004895
62.0,929.0,1629822004895
62.0,929.0,1629822004895
62.0,929.0,1629822004895
62.0,929.0,1629822004896
62.0,929.0,1629822004896
62.0,929.0,1629822004896
62.0,929.0,1629822004896
62.0,928.0,1629822004896
62.0,928.0,1629822004896
62.0,928.0,1629822004896
62.0,928.0,1629822004896
62.0,928.0,1629822004896
62.0,928.0,1629822004897
62.0,928.0,1629822004897
62.0,928.0,1629822004897
62.0,928.0,1629822004898
62.0,928.0,1629822004898
62.0,928.0,1629822004898
62.0,928.0,1629822004898
62.0,928.0,1629822004898
62.0,928.0,1629822004899
62.0,928.0,1629822004899
62.0,928.0,1629822004899
62.0,928.0,1629822004899
62.0,928.0,1629822004899
62.0,928.0,1629822004899
62.0,928.0,1629822004899
62.0,928.0,1629822004899
62.0,928.0,1629822004899
62.0,928.0,1629822004900
62.0,928.0,1629822004900
62.0,928.0,1629822004900
62.0,928.0,1629822004901
62.0,928.0,1629822004903
62.0,928.0,1629822004903
62.0,928.0,1629822004904
62.0,928.0,1629822004904
62.0,928.0,1629822004904
62.0,928.0,1629822004905
62.0,928.0,1629822004905
62.0,928.0,1629822004905
62.0,928.0,1629822004905
62.0,928.0,1629822004905
62.0,928.0,1629822004905
62.0,928.0,1629822004906
62.0,928.0,1629822004906
62.0,927.0,1629822004906
62.0,927.0,1629822004906
62.0,927.0,1629822004906
62.0,927.0,1629822004906
