allocated_memory_MB,total_memory_MB,milliseconds
90.0,922.0,1629818933754
90.0,917.0,1629818933763
90.0,913.0,1629818933773
90.0,908.0,1629818933783
90.0,904.0,1629818933793
90.0,899.0,1629818933803
90.0,895.0,1629818933813
90.0,891.0,1629818933822
90.0,939.0,1629818933833
90.0,935.0,1629818933844
90.0,930.0,1629818933855
90.0,926.0,1629818933864
90.0,922.0,1629818933874
90.0,917.0,1629818933883
90.0,913.0,1629818933893
90.0,908.0,1629818933903
90.0,904.0,1629818933912
90.0,899.0,1629818933922
90.0,894.0,1629818933932
90.0,890.0,1629818933942
90.0,939.0,1629818933953
90.0,934.0,1629818933964
90.0,930.0,1629818933973
90.0,925.0,1629818933983
90.0,920.0,1629818933993
90.0,916.0,1629818934003
90.0,912.0,1629818934012
90.0,907.0,1629818934022
90.0,903.0,1629818934031
90.0,899.0,1629818934043
90.0,894.0,1629818934054
90.0,889.0,1629818934064
90.0,938.0,1629818934075
90.0,933.0,1629818934085
90.0,928.0,1629818934094
90.0,923.0,1629818934104
90.0,919.0,1629818934114
90.0,914.0,1629818934123
90.0,910.0,1629818934133
90.0,905.0,1629818934143
90.0,901.0,1629818934154
90.0,897.0,1629818934164
90.0,892.0,1629818934174
90.0,941.0,1629818934184
90.0,936.0,1629818934194
90.0,932.0,1629818934204
90.0,927.0,1629818934214
90.0,922.0,1629818934224
90.0,918.0,1629818934234
90.0,913.0,1629818934245
90.0,909.0,1629818934255
90.0,905.0,1629818934265
90.0,900.0,1629818934275
90.0,896.0,1629818934284
90.0,892.0,1629818934294
90.0,941.0,1629818934304
90.0,936.0,1629818934313
90.0,932.0,1629818934323
90.0,928.0,1629818934332
90.0,923.0,1629818934343
90.0,919.0,1629818934353
90.0,915.0,1629818934363
90.0,911.0,1629818934373
90.0,906.0,1629818934382
90.0,902.0,1629818934392
90.0,898.0,1629818934402
90.0,893.0,1629818934411
90.0,941.0,1629818934425
90.0,937.0,1629818934436
90.0,932.0,1629818934446
90.0,928.0,1629818934456
90.0,923.0,1629818934467
90.0,918.0,1629818934476
90.0,914.0,1629818934486
90.0,910.0,1629818934495
90.0,905.0,1629818934504
90.0,901.0,1629818934514
90.0,896.0,1629818934523
90.0,892.0,1629818934532
90.0,941.0,1629818934544
90.0,936.0,1629818934555
90.0,932.0,1629818934566
90.0,927.0,1629818934575
90.0,923.0,1629818934586
90.0,918.0,1629818934596
90.0,913.0,1629818934605
90.0,908.0,1629818934616
90.0,904.0,1629818934625
90.0,900.0,1629818934635
90.0,895.0,1629818934645
90.0,891.0,1629818934655
90.0,941.0,1629818934665
90.0,936.0,1629818934675
90.0,932.0,1629818934684
90.0,928.0,1629818934693
90.0,923.0,1629818934703
90.0,919.0,1629818934713
90.0,914.0,1629818934722
90.0,910.0,1629818934731
90.0,906.0,1629818934741
90.0,902.0,1629818934751
90.0,898.0,1629818934761
90.0,893.0,1629818934770
90.0,942.0,1629818934781
90.0,937.0,1629818934790
90.0,933.0,1629818934799
90.0,928.0,1629818934809
90.0,924.0,1629818934818
90.0,920.0,1629818934828
90.0,915.0,1629818934839
90.0,910.0,1629818934853
90.0,906.0,1629818934863
90.0,901.0,1629818934873
90.0,897.0,1629818934882
90.0,893.0,1629818934892
90.0,942.0,1629818934902
90.0,937.0,1629818934911
90.0,933.0,1629818934920
90.0,929.0,1629818934930
90.0,924.0,1629818934939
90.0,920.0,1629818934950
90.0,915.0,1629818934960
90.0,911.0,1629818934969
90.0,907.0,1629818934979
90.0,902.0,1629818934988
90.0,898.0,1629818934998
90.0,893.0,1629818935007
90.0,942.0,1629818935017
90.0,937.0,1629818935026
90.0,933.0,1629818935035
90.0,929.0,1629818935046
90.0,925.0,1629818935055
90.0,920.0,1629818935065
90.0,916.0,1629818935074
90.0,911.0,1629818935084
90.0,906.0,1629818935094
90.0,902.0,1629818935103
90.0,898.0,1629818935112
90.0,894.0,1629818935121
90.0,890.0,1629818935130
90.0,938.0,1629818935141
90.0,933.0,1629818935152
90.0,929.0,1629818935161
90.0,924.0,1629818935171
90.0,920.0,1629818935181
90.0,916.0,1629818935191
90.0,911.0,1629818935200
90.0,907.0,1629818935210
90.0,903.0,1629818935219
90.0,899.0,1629818935228
90.0,894.0,1629818935238
90.0,890.0,1629818935248
90.0,938.0,1629818935260
90.0,934.0,1629818935269
90.0,930.0,1629818935279
90.0,926.0,1629818935288
90.0,922.0,1629818935297
90.0,917.0,1629818935306
90.0,913.0,1629818935316
90.0,909.0,1629818935325
90.0,905.0,1629818935334
90.0,900.0,1629818935345
90.0,896.0,1629818935355
90.0,892.0,1629818935364
