allocated_memory_MB,total_memory_MB,milliseconds
108.0,930.0,1629819132663
108.0,928.0,1629819132666
108.0,926.0,1629819132668
108.0,924.0,1629819132671
108.0,923.0,1629819132674
108.0,921.0,1629819132677
108.0,919.0,1629819132680
108.0,917.0,1629819132683
108.0,915.0,1629819132686
108.0,914.0,1629819132689
108.0,912.0,1629819132691
108.0,910.0,1629819132694
108.0,908.0,1629819132697
108.0,906.0,1629819132700
108.0,905.0,1629819132703
108.0,903.0,1629819132706
108.0,901.0,1629819132709
108.0,899.0,1629819132712
108.0,897.0,1629819132715
108.0,895.0,1629819132717
108.0,894.0,1629819132720
108.0,892.0,1629819132722
108.0,890.0,1629819132725
108.0,888.0,1629819132728
108.0,886.0,1629819132730
108.0,885.0,1629819132733
108.0,883.0,1629819132735
108.0,881.0,1629819132738
108.0,879.0,1629819132740
108.0,941.0,1629819132743
108.0,940.0,1629819132746
108.0,938.0,1629819132748
108.0,936.0,1629819132751
108.0,934.0,1629819132754
108.0,932.0,1629819132758
108.0,931.0,1629819132761
108.0,929.0,1629819132764
108.0,927.0,1629819132767
108.0,925.0,1629819132770
108.0,923.0,1629819132772
108.0,922.0,1629819132776
108.0,920.0,1629819132779
108.0,918.0,1629819132781
108.0,916.0,1629819132784
108.0,914.0,1629819132787
108.0,912.0,1629819132790
108.0,911.0,1629819132792
108.0,909.0,1629819132795
108.0,907.0,1629819132798
108.0,905.0,1629819132800
108.0,903.0,1629819132803
108.0,902.0,1629819132806
108.0,900.0,1629819132809
108.0,898.0,1629819132812
108.0,896.0,1629819132814
108.0,894.0,1629819132816
108.0,893.0,1629819132819
108.0,891.0,1629819132822
108.0,889.0,1629819132824
108.0,887.0,1629819132827
108.0,886.0,1629819132829
108.0,884.0,1629819132832
108.0,882.0,1629819132834
108.0,880.0,1629819132837
108.0,878.0,1629819132839
108.0,941.0,1629819132843
