allocated_memory_MB,total_memory_MB,milliseconds
139.0,936.0,1629819252898
139.0,934.0,1629819252902
139.0,932.0,1629819252906
139.0,930.0,1629819252909
139.0,928.0,1629819252913
139.0,926.0,1629819252916
139.0,925.0,1629819252919
139.0,923.0,1629819252922
139.0,921.0,1629819252925
139.0,919.0,1629819252928
139.0,917.0,1629819252931
139.0,915.0,1629819252934
139.0,913.0,1629819252938
139.0,911.0,1629819252941
139.0,909.0,1629819252944
139.0,907.0,1629819252947
139.0,905.0,1629819252950
139.0,903.0,1629819252953
139.0,901.0,1629819252957
139.0,899.0,1629819252960
139.0,897.0,1629819252963
139.0,895.0,1629819252966
139.0,893.0,1629819252969
139.0,891.0,1629819252972
139.0,889.0,1629819252975
139.0,888.0,1629819252978
139.0,886.0,1629819252982
139.0,884.0,1629819252985
139.0,882.0,1629819252988
139.0,880.0,1629819252992
139.0,878.0,1629819252995
139.0,876.0,1629819252998
139.0,874.0,1629819253002
139.0,872.0,1629819253006
139.0,870.0,1629819253010
139.0,868.0,1629819253013
139.0,866.0,1629819253016
139.0,864.0,1629819253020
139.0,862.0,1629819253023
139.0,860.0,1629819253027
139.0,858.0,1629819253030
139.0,857.0,1629819253033
139.0,855.0,1629819253036
139.0,936.0,1629819253040
139.0,934.0,1629819253044
139.0,932.0,1629819253047
139.0,930.0,1629819253050
139.0,928.0,1629819253053
139.0,926.0,1629819253056
139.0,924.0,1629819253059
139.0,922.0,1629819253062
139.0,920.0,1629819253065
139.0,918.0,1629819253068
139.0,916.0,1629819253071
139.0,914.0,1629819253074
139.0,912.0,1629819253077
139.0,911.0,1629819253081
139.0,909.0,1629819253084
139.0,907.0,1629819253087
139.0,905.0,1629819253091
139.0,903.0,1629819253094
139.0,901.0,1629819253098
139.0,899.0,1629819253101
139.0,897.0,1629819253105
139.0,895.0,1629819253108
139.0,893.0,1629819253111
139.0,891.0,1629819253114
139.0,889.0,1629819253118
139.0,887.0,1629819253122
139.0,885.0,1629819253126
139.0,884.0,1629819253128
139.0,882.0,1629819253132
139.0,880.0,1629819253135
139.0,878.0,1629819253138
139.0,876.0,1629819253141
139.0,874.0,1629819253144
139.0,872.0,1629819253147
139.0,870.0,1629819253150
139.0,868.0,1629819253153
139.0,866.0,1629819253156
139.0,864.0,1629819253160
139.0,862.0,1629819253163
139.0,860.0,1629819253167
139.0,859.0,1629819253170
139.0,857.0,1629819253173
139.0,855.0,1629819253176
139.0,936.0,1629819253182
139.0,934.0,1629819253186
139.0,932.0,1629819253189
139.0,930.0,1629819253192
139.0,928.0,1629819253197
139.0,926.0,1629819253200
139.0,924.0,1629819253204
139.0,922.0,1629819253208
139.0,920.0,1629819253211
139.0,919.0,1629819253215
139.0,917.0,1629819253218
139.0,915.0,1629819253222
139.0,913.0,1629819253226
